Time,"UTC TIME",Anum,Fnum,Height,Speed,Angle,Longitude,Latitude
1736400357,"2025-01-09 05:25:57",B5665,KN5290,10698.48,759.32,206,123.81884002686,38.036529541016
1736400372,"2025-01-09 05:26:12",B5665,KN5290,10698.48,735.244,216,123.80124664307,38.013748168945
1736400383,"2025-01-09 05:26:23",B5665,KN5290,10698.48,725.984,220,123.78594207764,37.998870849609
1736400397,"2025-01-09 05:26:37",B5665,KN5290,10698.48,724.132,220,123.76426696777,37.978527069092
1736400408,"2025-01-09 05:26:48",B5665,KN5290,10698.48,724.132,220,123.74964904785,37.964679718018
1736400422,"2025-01-09 05:27:02",B5665,KN5290,10698.48,725.984,220,123.72850799561,37.944683074951
1736400438,"2025-01-09 05:27:18",B5665,KN5290,10698.48,724.132,220,123.70429992676,37.921691894531
1736400452,"2025-01-09 05:27:32",B5665,KN5290,10698.48,722.28,220,123.682472229,37.900691986084
1736400467,"2025-01-09 05:27:47",B5665,KN5290,10698.48,724.132,220,123.65924072266,37.878578186035
1736400487,"2025-01-09 05:28:07",B5665,KN5290,10698.48,731.54,220,123.63307189941,37.853618621826
1736400498,"2025-01-09 05:28:18",B5665,KN5290,10698.48,733.392,220,123.61559295654,37.837051391602
1736400512,"2025-01-09 05:28:32",B5665,KN5290,10698.48,737.096,220,123.59475708008,37.817180633545
1736400528,"2025-01-09 05:28:48",B5665,KN5290,10698.48,738.948,219,123.5721282959,37.795341491699
1736400542,"2025-01-09 05:29:02",B5665,KN5290,10698.48,738.948,220,123.55049133301,37.774478912354
1736400558,"2025-01-09 05:29:18",B5665,KN5290,10698.48,738.948,220,123.52787780762,37.752910614014
1736400573,"2025-01-09 05:29:33",B5665,KN5290,10698.48,738.948,220,123.50589752197,37.731899261475
1736400588,"2025-01-09 05:29:48",B5665,KN5290,10698.48,738.948,220,123.48358154297,37.710620880127
1736400602,"2025-01-09 05:30:02",B5665,KN5290,10706.1,740.8,220,123.46067047119,37.688739776611
1736400618,"2025-01-09 05:30:18",B5665,KN5290,10698.48,742.652,220,123.43724822998,37.666488647461
1736400632,"2025-01-09 05:30:32",B5665,KN5290,10698.48,740.8,220,123.41497802734,37.645160675049
1736400647,"2025-01-09 05:30:47",B5665,KN5290,10698.48,742.652,220,123.39189147949,37.623046875
1736400662,"2025-01-09 05:31:02",B5665,KN5290,10698.48,746.356,218,123.36939239502,37.601211547852
1736400677,"2025-01-09 05:31:17",B5665,KN5290,10698.48,777.84,205,123.35175323486,37.577960968018
1736400692,"2025-01-09 05:31:32",B5665,KN5290,10698.48,814.88,191,123.33836364746,37.545547485352
1736400707,"2025-01-09 05:31:47",B5665,KN5290,10698.48,837.104,184,123.33515167236,37.522933959961
1736400722,"2025-01-09 05:32:02",B5665,KN5290,10698.48,851.92,178,123.33625793457,37.482738494873
1736400733,"2025-01-09 05:32:13",B5665,KN5290,10698.48,850.068,179,123.33693695068,37.460311889648
1736400748,"2025-01-09 05:32:28",B5665,KN5290,10698.48,850.068,179,123.33771514893,37.429302215576
1736400768,"2025-01-09 05:32:48",B5665,KN5290,10698.48,850.068,179,123.33866119385,37.395221710205
1736400783,"2025-01-09 05:33:03",B5665,KN5290,10698.48,848.216,179,123.3395690918,37.363941192627
1736400797,"2025-01-09 05:33:17",B5665,KN5290,10698.48,846.364,178,123.3404006958,37.330940246582
1736400813,"2025-01-09 05:33:33",B5665,KN5290,10698.48,844.512,179,123.34129333496,37.300640106201
1736400827,"2025-01-09 05:33:47",B5665,KN5290,10698.48,840.808,179,123.34216308594,37.268051147461
1736400838,"2025-01-09 05:33:58",B5665,KN5290,10698.48,838.956,179,123.34278869629,37.247138977051
1736400853,"2025-01-09 05:34:13",B5665,KN5290,10698.48,837.104,178,123.34380340576,37.215770721436
1736400867,"2025-01-09 05:34:27",B5665,KN5290,10698.48,835.252,178,123.34470367432,37.184020996094
1736400883,"2025-01-09 05:34:43",B5665,KN5290,10698.48,835.252,178,123.34548187256,37.153949737549
1736400898,"2025-01-09 05:34:58",B5665,KN5290,10698.48,835.252,179,123.34637451172,37.122245788574
